Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-03-20,25.0,,,,27.0,45.0,20.0,109.0,0.0,24.0,14.0,,21.0,5.0,,,,,,,190.0,,183.0,73.0,1.0,78.0,820.0
2020-03-21,,,,,30.0,46.0,28.0,145.0,0.0,24.0,13.0,,20.0,5.0,,,,,,,224.0,,212.0,83.0,3.0,83.0,946.0
2020-03-22,,,,,40.0,50.0,32.0,179.0,0.0,27.0,18.0,,28.0,5.0,,,,,,,246.0,,232.0,92.0,3.0,110.0,1092.0
2020-03-23,10.0,,7.0,,51.0,56.0,35.0,214.0,3.0,29.0,18.0,,33.0,5.0,,,,,,,261.0,1.0,249.0,104.0,3.0,127.0,1208.0
2020-03-24,24.0,,6.0,,66.0,58.0,35.0,238.0,3.0,43.0,22.0,,32.0,4.0,,,,,,,285.0,1.0,285.0,118.0,6.0,138.0,1366.0
2020-03-25,16.0,,,,68.0,58.0,39.0,258.0,2.0,45.0,23.0,,41.0,3.0,,,10.0,,,,306.0,,313.0,119.0,9.0,146.0,1465.0
2020-03-26,38.0,,,,68.0,74.0,44.0,272.0,2.0,52.0,22.0,,42.0,2.0,,,6.0,,,,358.0,4.0,324.0,129.0,10.0,156.0,1611.0
2020-03-27,50.0,,,,79.0,76.0,50.0,313.0,3.0,58.0,25.0,,45.0,3.0,,,10.0,,,,386.0,7.0,357.0,138.0,12.0,171.0,1791.0
2020-03-28,,,,,75.0,79.0,67.0,339.0,3.0,63.0,27.0,,50.0,4.0,,,14.0,,,,385.0,7.0,365.0,143.0,12.0,187.0,1878.0
2020-03-29,,,,,99.0,87.0,76.0,365.0,2.0,63.0,28.0,,60.0,4.0,,,15.0,,,,402.0,7.0,367.0,153.0,12.0,194.0,1992.0
2020-03-30,94.0,,,112.0,86.0,90.0,77.0,382.0,3.0,58.0,28.0,,57.0,8.0,,,19.0,,,,415.0,7.0,369.0,154.0,13.0,197.0,2177.0
2020-03-31,85.0,,,111.0,88.0,105.0,77.0,405.0,5.0,58.0,29.0,,59.0,7.0,,,18.0,,,,401.0,9.0,377.0,153.0,14.0,196.0,2205.0
2020-04-01,94.0,,,115.0,86.0,108.0,81.0,406.0,5.0,59.0,29.0,57.0,66.0,9.0,,,10.0,,,,396.0,10.0,383.0,147.0,13.0,203.0,2285.0
2020-04-02,94.0,,,104.0,81.0,119.0,80.0,424.0,5.0,60.0,29.0,66.0,61.0,9.0,,64.0,18.0,14.0,,,374.0,4.0,374.0,147.0,14.0,200.0,2349.0
2020-04-03,100.0,,,109.0,82.0,115.0,77.0,424.0,5.0,51.0,28.0,49.0,61.0,10.0,,75.0,9.0,17.0,,,370.0,6.0,366.0,147.0,15.0,207.0,2331.0
2020-04-04,,,,113.0,73.0,112.0,89.0,421.0,5.0,52.0,27.0,49.0,59.0,10.0,,79.0,12.0,,,,363.0,6.0,367.0,150.0,14.0,194.0,2320.0
2020-04-05,,,,110.0,73.0,106.0,87.0,424.0,5.0,49.0,29.0,49.0,58.0,9.0,,70.0,12.0,16.0,,,362.0,5.0,378.0,147.0,14.0,194.0,2305.0
2020-04-06,82.0,,,117.0,67.0,99.0,87.0,418.0,2.0,52.0,27.0,61.0,59.0,11.0,,70.0,15.0,26.0,,31.0,357.0,9.0,363.0,134.0,14.0,198.0,2307.0
2020-04-07,84.0,,,122.0,66.0,101.0,78.0,412.0,2.0,49.0,28.0,57.0,64.0,9.0,2.0,65.0,14.0,29.0,,30.0,335.0,7.0,335.0,130.0,15.0,181.0,2223.0
2020-04-08,79.0,,,127.0,65.0,99.0,80.0,402.0,2.0,38.0,31.0,,63.0,9.0,2.0,52.0,15.0,22.0,,27.0,319.0,5.0,326.0,123.0,12.0,170.0,2133.0
2020-04-09,87.0,,,117.0,62.0,93.0,80.0,393.0,2.0,39.0,28.0,62.0,58.0,9.0,1.0,52.0,17.0,23.0,,24.0,301.0,4.0,309.0,118.0,13.0,165.0,2065.0
2020-04-10,,,,107.0,54.0,87.0,73.0,379.0,2.0,35.0,25.0,69.0,63.0,7.0,,60.0,13.0,22.0,,29.0,297.0,4.0,300.0,116.0,15.0,152.0,2005.0
2020-04-11,76.0,,,99.0,50.0,,68.0,364.0,2.0,35.0,23.0,,64.0,8.0,,60.0,13.0,,,29.0,282.0,8.0,286.0,113.0,14.0,149.0,1930.0
2020-04-12,,,,95.0,48.0,86.0,65.0,363.0,2.0,35.0,22.0,60.0,67.0,7.0,,58.0,16.0,23.0,,29.0,269.0,5.0,295.0,111.0,13.0,153.0,1907.0
2020-04-13,,,,92.0,48.0,,68.0,364.0,2.0,34.0,24.0,40.0,67.0,7.0,,58.0,16.0,23.0,,29.0,274.0,4.0,293.0,107.0,13.0,154.0,1888.0
2020-04-14,78.0,,,85.0,48.0,86.0,68.0,365.0,2.0,34.0,21.0,47.0,60.0,7.0,0.0,59.0,10.0,22.0,,32.0,274.0,3.0,276.0,100.0,13.0,149.0,1847.0
2020-04-15,69.0,,,82.0,45.0,80.0,61.0,352.0,2.0,36.0,17.0,46.0,54.0,7.0,0.0,47.0,11.0,22.0,,25.0,265.0,3.0,246.0,94.0,13.0,136.0,1721.0
2020-04-16,61.0,,,70.0,46.0,76.0,60.0,350.0,4.0,37.0,18.0,40.0,52.0,5.0,0.0,56.0,10.0,22.0,,24.0,249.0,2.0,238.0,92.0,9.0,135.0,1664.0
2020-04-17,58.0,,,69.0,40.0,68.0,66.0,329.0,4.0,33.0,18.0,40.0,44.0,4.0,0.0,41.0,8.0,20.0,,22.0,254.0,2.0,222.0,85.0,8.0,123.0,1566.0
2020-04-18,,,,71.0,44.0,,64.0,315.0,4.0,29.0,17.0,26.0,44.0,4.0,,44.0,11.0,19.0,,18.0,244.0,2.0,219.0,84.0,6.0,114.0,1513.0
2020-04-19,,,,78.0,40.0,,61.0,315.0,4.0,28.0,16.0,26.0,43.0,4.0,,45.0,6.0,19.0,,18.0,237.0,2.0,220.0,82.0,11.0,116.0,1505.0
2020-04-20,45.0,,,71.0,40.0,,62.0,321.0,5.0,29.0,14.0,33.0,44.0,4.0,0.0,42.0,6.0,19.0,,19.0,237.0,2.0,201.0,78.0,11.0,121.0,1480.0
2020-04-21,43.0,,,66.0,33.0,54.0,60.0,304.0,3.0,27.0,12.0,35.0,37.0,4.0,0.0,48.0,10.0,19.0,,19.0,236.0,2.0,188.0,74.0,9.0,110.0,1401.0
2020-04-22,37.0,,,67.0,33.0,49.0,57.0,288.0,3.0,26.0,12.0,,37.0,4.0,0.0,52.0,10.0,18.0,,18.0,213.0,3.0,175.0,75.0,6.0,110.0,1336.0
2020-04-23,35.0,,5.0,66.0,32.0,42.0,57.0,284.0,3.0,26.0,11.0,38.0,35.0,4.0,0.0,37.0,8.0,15.0,,16.0,215.0,4.0,173.0,71.0,6.0,96.0,1281.0
2020-04-24,40.0,,4.0,60.0,24.0,40.0,55.0,278.0,3.0,29.0,12.0,,36.0,3.0,0.0,43.0,4.0,15.0,,16.0,214.0,3.0,160.0,68.0,6.0,83.0,1236.0
2020-04-25,,,,61.0,23.0,,54.0,271.0,3.0,28.0,12.0,32.0,35.0,3.0,,,6.0,13.0,,18.0,198.0,3.0,165.0,70.0,6.0,77.0,1207.0
2020-04-26,,,,54.0,21.0,,54.0,271.0,3.0,28.0,12.0,26.0,32.0,3.0,,38.0,9.0,12.0,,16.0,192.0,3.0,172.0,72.0,6.0,75.0,1185.0
2020-04-27,42.0,,2.0,54.0,17.0,,55.0,270.0,3.0,29.0,10.0,32.0,28.0,2.0,0.0,39.0,12.0,13.0,,16.0,188.0,4.0,159.0,63.0,7.0,73.0,1160.0
2020-04-28,39.0,,4.0,47.0,15.0,28.0,49.0,277.0,3.0,27.0,10.0,29.0,26.0,2.0,1.0,44.0,10.0,13.0,,16.0,186.0,5.0,145.0,59.0,7.0,84.0,1128.0
2020-04-29,38.0,,2.0,44.0,12.0,26.0,48.0,254.0,3.0,23.0,9.0,31.0,26.0,2.0,2.0,44.0,12.0,12.0,,10.0,172.0,5.0,136.0,58.0,6.0,82.0,1059.0
2020-04-30,33.0,,2.0,39.0,9.0,24.0,46.0,252.0,2.0,21.0,8.0,31.0,25.0,1.0,0.0,37.0,8.0,12.0,,9.0,162.0,4.0,127.0,58.0,6.0,61.0,979.0
2020-05-01,34.0,,6.0,40.0,8.0,,43.0,242.0,2.0,21.0,8.0,40.0,26.0,1.0,0.0,36.0,7.0,12.0,,9.0,142.0,3.0,114.0,56.0,4.0,43.0,923.0
2020-05-02,,,3.0,44.0,8.0,,38.0,235.0,2.0,19.0,8.0,40.0,26.0,1.0,,,7.0,11.0,,9.0,134.0,0.0,93.0,56.0,3.0,41.0,874.0
2020-05-03,,,3.0,41.0,10.0,,35.0,238.0,2.0,18.0,8.0,40.0,26.0,1.0,,,6.0,11.0,,9.0,132.0,0.0,94.0,57.0,3.0,42.0,872.0
2020-05-04,38.0,,6.0,35.0,9.0,,36.0,236.0,2.0,16.0,8.0,34.0,25.0,1.0,0.0,29.0,4.0,11.0,,9.0,129.0,2.0,93.0,52.0,3.0,43.0,847.0
2020-05-05,23.0,,6.0,38.0,8.0,21.0,35.0,234.0,2.0,18.0,8.0,37.0,21.0,1.0,0.0,,6.0,10.0,,11.0,117.0,2.0,82.0,48.0,4.0,54.0,817.0
2020-05-06,24.0,,8.0,34.0,6.0,21.0,34.0,231.0,2.0,20.0,9.0,32.0,22.0,1.0,0.0,29.0,5.0,11.0,,10.0,109.0,3.0,74.0,45.0,3.0,53.0,788.0
2020-05-07,19.0,,5.0,37.0,6.0,20.0,30.0,214.0,2.0,14.0,7.0,31.0,20.0,1.0,0.0,,7.0,11.0,,12.0,107.0,2.0,68.0,40.0,2.0,50.0,736.0
2020-05-08,16.0,,5.0,39.0,5.0,19.0,30.0,208.0,2.0,13.0,6.0,28.0,16.0,0.0,0.0,,4.0,11.0,,9.0,92.0,3.0,65.0,38.0,2.0,47.0,689.0
2020-05-09,,,,36.0,3.0,,30.0,199.0,2.0,13.0,6.0,,17.0,1.0,,,5.0,,,8.0,81.0,3.0,68.0,37.0,2.0,37.0,658.0
2020-05-10,,,,36.0,2.0,,26.0,198.0,3.0,11.0,6.0,,13.0,1.0,,,6.0,,,8.0,77.0,3.0,67.0,38.0,1.0,40.0,646.0
2020-05-11,14.0,,7.0,36.0,3.0,,26.0,196.0,2.0,12.0,4.0,29.0,13.0,0.0,0.0,22.0,4.0,7.0,,8.0,80.0,1.0,69.0,38.0,1.0,44.0,637.0
2020-05-12,9.0,,5.0,35.0,3.0,15.0,26.0,193.0,2.0,12.0,4.0,32.0,13.0,0.0,0.0,,8.0,12.0,,9.0,79.0,3.0,70.0,35.0,1.0,44.0,634.0
2020-05-13,8.0,,,34.0,2.0,,25.0,186.0,2.0,11.0,2.0,29.0,12.0,0.0,0.0,10.0,6.0,12.0,,7.0,76.0,3.0,67.0,32.0,0.0,38.0,584.0
2020-05-14,10.0,,,29.0,3.0,,20.0,175.0,2.0,11.0,2.0,29.0,11.0,0.0,0.0,,6.0,11.0,,7.0,71.0,3.0,60.0,30.0,0.0,36.0,548.0
2020-05-15,12.0,,4.0,27.0,1.0,11.0,19.0,175.0,2.0,9.0,2.0,27.0,11.0,0.0,0.0,11.0,6.0,6.0,,7.0,63.0,,54.0,27.0,0.0,33.0,512.0
2020-05-16,,,,27.0,1.0,,18.0,167.0,,9.0,2.0,,10.0,0.0,,,,,,7.0,59.0,4.0,53.0,27.0,0.0,32.0,497.0
2020-05-17,,,,27.0,3.0,,17.0,167.0,,7.0,3.0,,12.0,0.0,,,,,,7.0,57.0,5.0,53.0,27.0,0.0,33.0,499.0
2020-05-18,7.0,,1.0,29.0,3.0,,16.0,171.0,2.0,4.0,3.0,26.0,11.0,0.0,0.0,8.0,5.0,,,6.0,56.0,5.0,51.0,25.0,0.0,33.0,481.0
2020-05-19,10.0,,,25.0,3.0,12.0,15.0,167.0,2.0,4.0,3.0,23.0,7.0,0.0,0.0,,8.0,,,6.0,54.0,3.0,50.0,23.0,0.0,30.0,462.0
2020-05-20,11.0,,1.0,24.0,3.0,,12.0,166.0,2.0,4.0,3.0,19.0,7.0,0.0,0.0,11.0,7.0,,,6.0,53.0,0.0,44.0,21.0,0.0,29.0,443.0
2020-05-21,,,,24.0,3.0,,11.0,154.0,1.0,4.0,4.0,,7.0,0.0,,,,,,6.0,50.0,0.0,41.0,21.0,0.0,25.0,420.0
2020-05-22,,,1.0,20.0,2.0,,11.0,149.0,1.0,4.0,2.0,,4.0,0.0,,,5.0,,,6.0,46.0,0.0,38.0,20.0,0.0,31.0,401.0
2020-05-23,,,,20.0,2.0,,10.0,142.0,,4.0,3.0,,4.0,0.0,,,,,,6.0,45.0,1.0,36.0,20.0,0.0,26.0,387.0
2020-05-24,,,,20.0,2.0,,9.0,142.0,,4.0,3.0,,4.0,0.0,,,,,,5.0,50.0,1.0,37.0,20.0,0.0,28.0,393.0
2020-05-25,6.0,,1.0,18.0,2.0,,8.0,143.0,1.0,5.0,3.0,25.0,4.0,0.0,0.0,,5.0,,,5.0,49.0,1.0,38.0,19.0,1.0,23.0,388.0
2020-05-26,,,,18.0,0.0,4.0,7.0,141.0,0.0,4.0,3.0,25.0,4.0,0.0,0.0,,8.0,,,5.0,50.0,0.0,37.0,18.0,1.0,19.0,370.0
2020-05-27,,,1.0,11.0,0.0,2.0,7.0,133.0,0.0,4.0,3.0,26.0,5.0,0.0,0.0,,6.0,,,4.0,45.0,0.0,38.0,17.0,0.0,18.0,345.0
2020-05-28,6.0,,1.0,11.0,0.0,2.0,7.0,131.0,0.0,2.0,3.0,,2.0,0.0,0.0,,8.0,,,4.0,43.0,0.0,35.0,16.0,0.0,20.0,336.0
2020-05-29,,,1.0,9.0,0.0,2.0,7.0,131.0,0.0,2.0,3.0,26.0,2.0,0.0,0.0,,5.0,,,3.0,42.0,0.0,31.0,15.0,0.0,15.0,319.0
2020-05-30,,,,9.0,0.0,2.0,5.0,,,2.0,3.0,,2.0,0.0,,,,,,1.0,33.0,0.0,31.0,14.0,0.0,12.0,302.0
2020-05-31,,,,9.0,0.0,2.0,5.0,,,2.0,3.0,,2.0,1.0,,,,,,1.0,30.0,0.0,32.0,15.0,0.0,11.0,301.0
2020-06-01,,,,9.0,0.0,2.0,5.0,,,2.0,3.0,,2.0,1.0,,,,,,1.0,28.0,0.0,32.0,15.0,0.0,11.0,299.0
2020-06-02,4.0,,1.0,6.0,0.0,2.0,5.0,131.0,0.0,2.0,1.0,,2.0,0.0,0.0,,9.0,,,1.0,26.0,0.0,32.0,15.0,0.0,11.0,293.0
2020-06-03,,,1.0,6.0,0.0,,5.0,125.0,0.0,2.0,1.0,20.0,2.0,0.0,0.0,8.0,4.0,,,1.0,20.0,,32.0,14.0,0.0,9.0,264.0
2020-06-04,3.0,,1.0,6.0,0.0,,4.0,122.0,0.0,2.0,1.0,,2.0,0.0,0.0,,4.0,,,1.0,18.0,,33.0,15.0,0.0,9.0,259.0
2020-06-05,,,1.0,5.0,0.0,3.0,5.0,118.0,0.0,2.0,1.0,,3.0,0.0,0.0,,5.0,,,1.0,17.0,,32.0,15.0,0.0,8.0,255.0
2020-06-06,,,,5.0,0.0,,5.0,,,2.0,1.0,,1.0,0.0,,,,,,1.0,15.0,,29.0,15.0,0.0,7.0,247.0
2020-06-07,,,,5.0,0.0,,5.0,,,1.0,1.0,,1.0,0.0,,,,,,1.0,14.0,,30.0,15.0,0.0,7.0,246.0
2020-06-08,4.0,,0.0,3.0,0.0,,5.0,115.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,9.0,5.0,,,1.0,13.0,,32.0,15.0,0.0,7.0,228.0
2020-06-09,,,,3.0,0.0,1.0,4.0,118.0,0.0,0.0,,,2.0,0.0,0.0,,7.0,,,1.0,12.0,,32.0,15.0,0.0,6.0,228.0
2020-06-10,,,,4.0,0.0,,,,0.0,,,8.0,2.0,,0.0,,3.0,,,1.0,10.0,,31.0,,1.0,7.0,227.0
2020-06-11,2.0,,,4.0,0.0,,,,0.0,,,,2.0,,,,,,,1.0,10.0,,31.0,,,8.0,226.0
2020-06-12,,,0.0,1.0,0.0,,,,0.0,,,,3.0,,,,,,,1.0,9.0,,,,,9.0,224.0
2020-06-13,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,224.0
