Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-03-28,,,,,13.0,,,54.0,,,,,8.0,,,,,,,,60.0,,,19.0,,42.0,206.0
2020-03-29,,,,,14.0,,,55.0,,,,,6.0,,,,,,,,59.0,,,21.0,,46.0,211.0
2020-03-30,23.0,,,17.0,16.0,,,54.0,,,,,6.0,,,,,,,,61.0,,,23.0,,46.0,246.0
2020-03-31,25.0,,,18.0,16.0,,,49.0,,,,,8.0,,,,,,,,67.0,,,23.0,,50.0,256.0
2020-04-01,27.0,,,21.0,17.0,,,58.0,,,,,8.0,,,,,,,,72.0,,,25.0,,54.0,282.0
2020-04-02,27.0,,,20.0,18.0,,,54.0,,,,,10.0,,,,,,,,73.0,,,24.0,,53.0,279.0
2020-04-03,26.0,,,26.0,18.0,,,58.0,,,,,9.0,,,,,,,,67.0,,,23.0,,57.0,284.0
2020-04-04,,,,28.0,17.0,,,51.0,,,,,9.0,,,,,,,,67.0,,,23.0,,59.0,280.0
2020-04-05,,,,25.0,17.0,,,50.0,,,,,8.0,,,,,,,,61.0,,,23.0,,59.0,269.0
2020-04-06,24.0,,,30.0,17.0,,,50.0,,,,,8.0,,,,,,,,62.0,,,22.0,,58.0,271.0
2020-04-07,25.0,,,26.0,17.0,,,48.0,,,,,5.0,,,,,,,,65.0,,,20.0,,60.0,266.0
2020-04-08,23.0,,,27.0,17.0,,,47.0,,,,,7.0,,,,,,,,64.0,,,20.0,,56.0,261.0
2020-04-09,21.0,,,27.0,16.0,,,45.0,,,,,7.0,,,,,,,,68.0,,,19.0,,55.0,258.0
2020-04-10,,,,25.0,15.0,,,47.0,,,,,8.0,,,,,,,,62.0,,,18.0,,50.0,246.0
2020-04-11,21.0,,,24.0,15.0,,,44.0,,,,,9.0,,,,,,,,59.0,,,15.0,,50.0,237.0
2020-04-12,,,,22.0,14.0,,,43.0,,,,,10.0,,,,,,,,56.0,,,14.0,,49.0,229.0
2020-04-13,,,,21.0,12.0,,,42.0,,,,,10.0,,,,,,,,55.0,,,12.0,,50.0,223.0
2020-04-14,22.0,,,21.0,8.0,,,41.0,,,,,10.0,,,,,,,,54.0,,,11.0,,52.0,219.0
2020-04-15,20.0,,,18.0,7.0,,,37.0,,,,,10.0,,,,,,,,50.0,,,12.0,,50.0,204.0
2020-04-16,20.0,,,12.0,6.0,,,33.0,,,,,9.0,,,,,,,,49.0,,,12.0,,51.0,192.0
2020-04-17,20.0,,,13.0,5.0,,,33.0,,,,,8.0,,,,,,,,44.0,,,10.0,,45.0,178.0
2020-04-18,,,,12.0,5.0,,,33.0,,,,,8.0,,,,,,,,42.0,,,10.0,,44.0,174.0
2020-04-19,,,,13.0,5.0,,,33.0,,,,,4.0,,,,,,,,42.0,,,9.0,,43.0,169.0
2020-04-20,16.0,,,11.0,3.0,,,29.0,,,,,5.0,,,,,,,,42.0,,,9.0,,43.0,158.0
2020-04-21,18.0,,,11.0,3.0,,,29.0,,,,,4.0,,,,,,,,36.0,,,10.0,,41.0,152.0
2020-04-22,15.0,,,10.0,3.0,,,27.0,,,,,4.0,,,,,,,,32.0,,,10.0,,44.0,145.0
2020-04-23,14.0,,,7.0,2.0,,,27.0,,,,,4.0,,,,,,,,32.0,,,9.0,,44.0,139.0
2020-04-24,14.0,,,8.0,1.0,,,25.0,,,,,4.0,,,,,,,,33.0,,,9.0,,42.0,136.0
2020-04-25,,,,10.0,0.0,,,26.0,,,,,3.0,,,,,,,,30.0,,,9.0,,38.0,130.0
2020-04-26,,,,9.0,0.0,,,24.0,,,,,3.0,,,,,,,,26.0,,,8.0,,26.0,110.0
2020-04-27,14.0,,,9.0,0.0,,,24.0,,,,,3.0,,,,,,,,25.0,,,9.0,,24.0,108.0
2020-04-28,11.0,,,7.0,0.0,,,21.0,,,,,3.0,,,,,,,,22.0,,,8.0,,19.0,91.0
2020-04-29,9.0,,,10.0,1.0,,,19.0,,,,,4.0,,,,,,,,21.0,,,8.0,,19.0,91.0
2020-04-30,8.0,,,9.0,1.0,,,18.0,,,,,4.0,,,,,,,,23.0,,,8.0,,15.0,86.0
2020-05-01,8.0,,,7.0,1.0,,,17.0,,,,,2.0,,,,,,,,20.0,,,8.0,,14.0,77.0
2020-05-02,,,,6.0,2.0,,,17.0,,,,,2.0,,,,,,,,16.0,,,8.0,,13.0,72.0
2020-05-03,,,,7.0,1.0,,,16.0,,,,,2.0,,,,,,,,16.0,,,8.0,,12.0,70.0
2020-05-04,4.0,,,7.0,1.0,,,16.0,,,,,3.0,,,,,,,,15.0,,,7.0,,11.0,64.0
2020-05-05,4.0,,,5.0,1.0,,,16.0,,,,,2.0,,,,,,,,14.0,,,6.0,,9.0,57.0
2020-05-06,5.0,,,4.0,1.0,,,15.0,,,,,2.0,,,,,,,,11.0,,,5.0,,7.0,50.0
2020-05-07,4.0,,,6.0,1.0,,,13.0,,,,,2.0,,,,,,,,12.0,,,5.0,,7.0,50.0
2020-05-08,3.0,,,6.0,1.0,,,9.0,,,,,2.0,,,,,,,,11.0,,,5.0,,5.0,42.0
2020-05-09,,,,6.0,1.0,,,7.0,,,,,1.0,,,,,,,,10.0,,,7.0,,5.0,40.0
2020-05-10,,,,6.0,1.0,,,7.0,,,,,1.0,,,,,,,,9.0,,,7.0,,5.0,39.0
2020-05-11,2.0,,,6.0,1.0,,,6.0,,,,,1.0,,,,,,,,8.0,,,7.0,,5.0,36.0
2020-05-12,2.0,,,5.0,1.0,,,5.0,,,,,1.0,,,,,,,,7.0,,,7.0,,7.0,35.0
2020-05-13,1.0,,,6.0,0.0,,,6.0,,,,,1.0,,,,,,,,7.0,,,5.0,,8.0,34.0
2020-05-14,1.0,,,5.0,0.0,,,6.0,,,,,1.0,,,,,,,,7.0,,,5.0,,7.0,32.0
2020-05-15,1.0,,,4.0,0.0,,,6.0,,,,,1.0,,,,,,,,5.0,,,5.0,,7.0,29.0
2020-05-16,,,,4.0,0.0,,,5.0,,,,,1.0,,,,,,,,5.0,,,5.0,,8.0,29.0
2020-05-17,,,,4.0,0.0,,,4.0,,,,,1.0,,,,,,,,4.0,,,5.0,,8.0,27.0
2020-05-18,1.0,,,2.0,0.0,,,4.0,,,,,1.0,,,,,,,,3.0,,,4.0,,8.0,23.0
2020-05-19,2.0,,,2.0,0.0,,,1.0,,,,,1.0,,,,,,,,4.0,,,4.0,,6.0,20.0
2020-05-20,2.0,,,3.0,0.0,,,0.0,,,,,1.0,,,,,,,,4.0,,,4.0,,4.0,18.0
2020-05-21,,,,3.0,0.0,,,0.0,,,,,1.0,,,,,,,,5.0,,,4.0,,3.0,18.0
2020-05-22,,,,3.0,0.0,,,0.0,,,,,1.0,,,,,,,,3.0,,,3.0,,4.0,16.0
2020-05-23,,,,3.0,0.0,,,0.0,,,,,1.0,,,,,,,,5.0,,,3.0,,1.0,15.0
2020-05-24,,,,3.0,0.0,,,0.0,,,,,1.0,,,,,,,,4.0,,,3.0,,1.0,14.0
2020-05-25,1.0,,,2.0,0.0,,,0.0,,,,,1.0,,,,,,,,4.0,,,3.0,,1.0,12.0
2020-05-26,,,,2.0,0.0,,,0.0,,,,,1.0,,,,,,,,3.0,,,3.0,,1.0,11.0
2020-05-27,,,,1.0,0.0,,,0.0,,,,,0.0,,,,,,,,2.0,,,3.0,,1.0,8.0
2020-05-28,1.0,,,1.0,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,3.0,,1.0,7.0
2020-05-29,,,,1.0,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,3.0,,0.0,6.0
2020-05-30,,,,1.0,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,3.0,,0.0,6.0
2020-05-31,,,,1.0,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,3.0,,1.0,7.0
2020-06-01,,,,1.0,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,3.0,,1.0,7.0
2020-06-02,1.0,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,1.0,,,3.0,,0.0,5.0
2020-06-03,,,,0.0,0.0,,,1.0,,,,,0.0,,,,,,,,1.0,,,3.0,,1.0,7.0
2020-06-04,2.0,,,0.0,0.0,,,1.0,,,,,0.0,,,,,,,,1.0,,,3.0,,1.0,8.0
2020-06-05,,,,0.0,0.0,,,1.0,,,,,0.0,,,,,,,,1.0,,,3.0,,1.0,8.0
2020-06-06,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,3.0,,1.0,7.0
2020-06-07,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,3.0,,1.0,7.0
2020-06-08,1.0,,,0.0,0.0,,,1.0,,,,,0.0,,,,,,,,0.0,,,3.0,,0.0,5.0
2020-06-09,,,,0.0,0.0,,,1.0,,,,,0.0,,,,,,,,0.0,,,3.0,,0.0,5.0
2020-06-10,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,5.0
2020-06-11,1.0,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,5.0
2020-06-12,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,5.0
2020-06-13,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,5.0
