adm0,adm1,adm2,adm3,date,confirmedCount,curedCount,deadCount
India,Andaman and Nicobar Islands,,,2020-05-13,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-14,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-15,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-16,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-17,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-18,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-19,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-20,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-21,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-22,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-23,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-24,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-25,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-26,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-27,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-28,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-29,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-30,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-05-31,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-01,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-02,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-03,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-04,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-05,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-06,33.0,33.0,0.0
India,Andaman and Nicobar Islands,,,2020-06-07,33.0,33.0,0.0
India,Andhra Pradesh,,,2020-03-13,1.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-14,1.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-15,1.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-16,1.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-17,1.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-18,1.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-19,2.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-20,3.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-21,3.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-22,5.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-23,7.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-24,8.0,0.0,0.0
India,Andhra Pradesh,,,2020-03-25,9.0,1.0,0.0
India,Andhra Pradesh,,,2020-03-26,11.0,1.0,0.0
India,Andhra Pradesh,,,2020-03-27,12.0,1.0,0.0
India,Andhra Pradesh,,,2020-03-28,14.0,1.0,0.0
India,Andhra Pradesh,,,2020-03-29,19.0,1.0,0.0
India,Andhra Pradesh,,,2020-03-30,23.0,1.0,0.0
India,Andhra Pradesh,,,2020-03-31,40.0,1.0,0.0
India,Andhra Pradesh,,,2020-04-01,83.0,0.0,0.0
India,Andhra Pradesh,,,2020-04-02,86.0,1.0,1.0
India,Andhra Pradesh,,,2020-04-03,132.0,1.0,1.0
India,Andhra Pradesh,,,2020-04-04,161.0,1.0,1.0
India,Andhra Pradesh,,,2020-04-05,190.0,1.0,1.0
India,Andhra Pradesh,,,2020-04-06,226.0,1.0,3.0
India,Andhra Pradesh,,,2020-04-07,266.0,1.0,3.0
India,Andhra Pradesh,,,2020-04-08,305.0,5.0,4.0
India,Andhra Pradesh,,,2020-04-09,348.0,6.0,4.0
India,Andhra Pradesh,,,2020-04-10,363.0,7.0,6.0
India,Andhra Pradesh,,,2020-04-11,381.0,11.0,6.0
India,Andhra Pradesh,,,2020-04-12,381.0,11.0,6.0
India,Andhra Pradesh,,,2020-04-13,432.0,11.0,7.0
India,Andhra Pradesh,,,2020-04-14,473.0,14.0,9.0
India,Andhra Pradesh,,,2020-04-15,503.0,16.0,9.0
India,Andhra Pradesh,,,2020-04-16,534.0,20.0,14.0
India,Andhra Pradesh,,,2020-04-17,572.0,36.0,14.0
India,Andhra Pradesh,,,2020-04-18,603.0,42.0,15.0
India,Andhra Pradesh,,,2020-04-19,603.0,42.0,15.0
India,Andhra Pradesh,,,2020-04-20,722.0,92.0,20.0
India,Andhra Pradesh,,,2020-04-21,757.0,96.0,22.0
India,Andhra Pradesh,,,2020-04-22,813.0,120.0,24.0
India,Andhra Pradesh,,,2020-04-23,895.0,141.0,27.0
India,Andhra Pradesh,,,2020-04-24,955.0,145.0,29.0
India,Andhra Pradesh,,,2020-04-25,1061.0,171.0,31.0
India,Andhra Pradesh,,,2020-04-26,1097.0,231.0,31.0
India,Andhra Pradesh,,,2020-04-27,1177.0,235.0,31.0
India,Andhra Pradesh,,,2020-04-28,1259.0,258.0,31.0
India,Andhra Pradesh,,,2020-04-29,1332.0,287.0,31.0
India,Andhra Pradesh,,,2020-04-30,1403.0,321.0,31.0
India,Andhra Pradesh,,,2020-05-01,1463.0,403.0,33.0
India,Andhra Pradesh,,,2020-05-02,1525.0,441.0,33.0
India,Andhra Pradesh,,,2020-05-03,1583.0,488.0,33.0
India,Andhra Pradesh,,,2020-05-04,1650.0,524.0,36.0
India,Andhra Pradesh,,,2020-05-05,1717.0,589.0,36.0
India,Andhra Pradesh,,,2020-05-06,1717.0,589.0,36.0
India,Andhra Pradesh,,,2020-05-07,1777.0,729.0,36.0
India,Andhra Pradesh,,,2020-05-08,1847.0,780.0,38.0
India,Andhra Pradesh,,,2020-05-09,1887.0,842.0,41.0
India,Andhra Pradesh,,,2020-05-10,1930.0,887.0,44.0
India,Andhra Pradesh,,,2020-05-11,1980.0,925.0,45.0
India,Andhra Pradesh,,,2020-05-12,2018.0,975.0,45.0
India,Andhra Pradesh,,,2020-05-13,2090.0,1056.0,46.0
India,Andhra Pradesh,,,2020-05-14,2137.0,1142.0,47.0
India,Andhra Pradesh,,,2020-05-15,2205.0,1192.0,48.0
India,Andhra Pradesh,,,2020-05-16,2307.0,1252.0,48.0
India,Andhra Pradesh,,,2020-05-17,2355.0,1353.0,49.0
India,Andhra Pradesh,,,2020-05-18,2407.0,1456.0,50.0
India,Andhra Pradesh,,,2020-05-19,2474.0,1552.0,50.0
India,Andhra Pradesh,,,2020-05-20,2532.0,1621.0,52.0
India,Andhra Pradesh,,,2020-05-21,2602.0,1640.0,53.0
India,Andhra Pradesh,,,2020-05-22,2647.0,1709.0,53.0
India,Andhra Pradesh,,,2020-05-23,2709.0,1763.0,55.0
India,Andhra Pradesh,,,2020-05-24,2757.0,1809.0,56.0
India,Andhra Pradesh,,,2020-05-25,2823.0,1856.0,56.0
India,Andhra Pradesh,,,2020-05-26,3110.0,1896.0,56.0
India,Andhra Pradesh,,,2020-05-27,3171.0,2009.0,57.0
India,Andhra Pradesh,,,2020-05-28,3171.0,2057.0,58.0
India,Andhra Pradesh,,,2020-05-29,3251.0,2125.0,59.0
India,Andhra Pradesh,,,2020-05-30,3436.0,2226.0,60.0
India,Andhra Pradesh,,,2020-05-31,3569.0,2289.0,60.0
India,Andhra Pradesh,,,2020-06-01,3679.0,2349.0,62.0
India,Andhra Pradesh,,,2020-06-02,3783.0,2378.0,64.0
India,Andhra Pradesh,,,2020-06-03,3898.0,2421.0,64.0
India,Andhra Pradesh,,,2020-06-04,4080.0,2466.0,68.0
India,Andhra Pradesh,,,2020-06-05,4223.0,2539.0,71.0
India,Andhra Pradesh,,,2020-06-06,4303.0,2576.0,73.0
India,Andhra Pradesh,,,2020-06-07,4510.0,2620.0,73.0
India,Arunachal Pradesh,,,2020-04-03,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-04,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-05,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-06,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-07,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-08,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-09,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-10,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-11,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-12,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-13,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-14,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-15,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-16,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-17,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-18,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-19,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-20,1.0,0.0,0.0
India,Arunachal Pradesh,,,2020-04-21,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-22,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-23,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-24,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-25,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-26,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-27,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-28,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-29,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-04-30,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-01,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-02,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-03,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-04,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-05,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-06,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-07,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-08,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-09,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-10,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-11,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-12,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-13,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-14,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-15,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-16,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-17,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-18,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-19,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-20,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-21,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-22,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-23,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-24,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-25,1.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-26,2.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-27,2.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-28,2.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-29,3.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-30,3.0,1.0,0.0
India,Arunachal Pradesh,,,2020-05-31,4.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-01,4.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-02,22.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-03,22.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-04,38.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-05,42.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-06,45.0,1.0,0.0
India,Arunachal Pradesh,,,2020-06-07,47.0,1.0,0.0
India,Assam,,,2020-04-01,1.0,0.0,0.0
India,Assam,,,2020-04-02,5.0,0.0,0.0
India,Assam,,,2020-04-03,16.0,0.0,0.0
India,Assam,,,2020-04-04,24.0,0.0,0.0
India,Assam,,,2020-04-05,26.0,0.0,0.0
India,Assam,,,2020-04-06,26.0,0.0,0.0
India,Assam,,,2020-04-07,26.0,0.0,0.0
India,Assam,,,2020-04-08,27.0,0.0,0.0
India,Assam,,,2020-04-09,28.0,0.0,0.0
India,Assam,,,2020-04-10,29.0,0.0,0.0
India,Assam,,,2020-04-11,29.0,0.0,1.0
India,Assam,,,2020-04-12,29.0,0.0,1.0
India,Assam,,,2020-04-13,31.0,0.0,1.0
India,Assam,,,2020-04-14,31.0,0.0,1.0
India,Assam,,,2020-04-15,33.0,0.0,1.0
India,Assam,,,2020-04-16,33.0,5.0,1.0
India,Assam,,,2020-04-17,35.0,5.0,1.0
India,Assam,,,2020-04-18,35.0,9.0,1.0
India,Assam,,,2020-04-19,35.0,12.0,1.0
India,Assam,,,2020-04-20,35.0,17.0,1.0
India,Assam,,,2020-04-21,35.0,19.0,1.0
India,Assam,,,2020-04-22,35.0,19.0,1.0
India,Assam,,,2020-04-23,35.0,19.0,1.0
India,Assam,,,2020-04-24,36.0,19.0,1.0
India,Assam,,,2020-04-25,36.0,19.0,1.0
India,Assam,,,2020-04-26,36.0,19.0,1.0
India,Assam,,,2020-04-27,36.0,27.0,1.0
India,Assam,,,2020-04-28,38.0,27.0,1.0
India,Assam,,,2020-04-29,38.0,27.0,1.0
India,Assam,,,2020-04-30,42.0,29.0,1.0
India,Assam,,,2020-05-01,42.0,29.0,1.0
India,Assam,,,2020-05-02,43.0,32.0,1.0
India,Assam,,,2020-05-03,43.0,32.0,1.0
India,Assam,,,2020-05-04,43.0,32.0,1.0
India,Assam,,,2020-05-05,43.0,32.0,1.0
India,Assam,,,2020-05-06,43.0,32.0,1.0
India,Assam,,,2020-05-07,45.0,32.0,1.0
India,Assam,,,2020-05-08,54.0,34.0,1.0
India,Assam,,,2020-05-09,59.0,34.0,1.0
India,Assam,,,2020-05-10,63.0,34.0,2.0
India,Assam,,,2020-05-11,63.0,34.0,2.0
India,Assam,,,2020-05-12,65.0,34.0,2.0
India,Assam,,,2020-05-13,65.0,39.0,2.0
India,Assam,,,2020-05-14,80.0,39.0,2.0
India,Assam,,,2020-05-15,87.0,39.0,2.0
India,Assam,,,2020-05-16,90.0,41.0,2.0
India,Assam,,,2020-05-17,92.0,41.0,2.0
India,Assam,,,2020-05-18,101.0,41.0,2.0
India,Assam,,,2020-05-19,107.0,41.0,2.0
India,Assam,,,2020-05-20,142.0,41.0,4.0
India,Assam,,,2020-05-21,170.0,48.0,4.0
India,Assam,,,2020-05-22,203.0,54.0,4.0
India,Assam,,,2020-05-23,259.0,54.0,4.0
India,Assam,,,2020-05-24,329.0,55.0,4.0
India,Assam,,,2020-05-25,378.0,55.0,4.0
India,Assam,,,2020-05-26,526.0,62.0,4.0
India,Assam,,,2020-05-27,616.0,62.0,4.0
India,Assam,,,2020-05-28,781.0,87.0,4.0
India,Assam,,,2020-05-29,856.0,104.0,4.0
India,Assam,,,2020-05-30,1024.0,125.0,4.0
India,Assam,,,2020-05-31,1185.0,163.0,4.0
India,Assam,,,2020-06-01,1272.0,185.0,4.0
India,Assam,,,2020-06-02,1390.0,277.0,4.0
India,Assam,,,2020-06-03,1513.0,324.0,4.0
India,Assam,,,2020-06-04,1672.0,413.0,4.0
India,Assam,,,2020-06-05,1988.0,442.0,4.0
India,Assam,,,2020-06-06,2153.0,498.0,4.0
India,Assam,,,2020-06-07,2397.0,547.0,4.0
India,Bihar,,,2020-03-22,2.0,0.0,1.0
India,Bihar,,,2020-03-23,2.0,0.0,1.0
India,Bihar,,,2020-03-24,3.0,0.0,1.0
India,Bihar,,,2020-03-25,4.0,0.0,1.0
India,Bihar,,,2020-03-26,6.0,0.0,1.0
India,Bihar,,,2020-03-27,6.0,0.0,1.0
India,Bihar,,,2020-03-28,9.0,0.0,1.0
India,Bihar,,,2020-03-29,11.0,0.0,1.0
India,Bihar,,,2020-03-30,15.0,0.0,1.0
India,Bihar,,,2020-03-31,15.0,0.0,1.0
India,Bihar,,,2020-04-01,23.0,0.0,1.0
India,Bihar,,,2020-04-02,24.0,0.0,1.0
India,Bihar,,,2020-04-03,29.0,0.0,1.0
India,Bihar,,,2020-04-04,30.0,0.0,1.0
India,Bihar,,,2020-04-05,30.0,0.0,1.0
India,Bihar,,,2020-04-06,32.0,0.0,1.0
India,Bihar,,,2020-04-07,32.0,0.0,1.0
India,Bihar,,,2020-04-08,38.0,0.0,1.0
India,Bihar,,,2020-04-09,39.0,0.0,1.0
India,Bihar,,,2020-04-10,60.0,0.0,1.0
India,Bihar,,,2020-04-11,60.0,0.0,1.0
India,Bihar,,,2020-04-12,64.0,19.0,1.0
India,Bihar,,,2020-04-13,64.0,26.0,1.0
India,Bihar,,,2020-04-14,66.0,26.0,1.0
India,Bihar,,,2020-04-15,70.0,29.0,1.0
India,Bihar,,,2020-04-16,74.0,29.0,1.0
India,Bihar,,,2020-04-17,83.0,37.0,1.0
India,Bihar,,,2020-04-18,85.0,37.0,2.0
India,Bihar,,,2020-04-19,86.0,37.0,2.0
India,Bihar,,,2020-04-20,96.0,42.0,2.0
India,Bihar,,,2020-04-21,114.0,42.0,2.0
India,Bihar,,,2020-04-22,126.0,46.0,2.0
India,Bihar,,,2020-04-23,148.0,46.0,2.0
India,Bihar,,,2020-04-24,176.0,46.0,2.0
India,Bihar,,,2020-04-25,228.0,46.0,2.0
India,Bihar,,,2020-04-26,251.0,46.0,2.0
India,Bihar,,,2020-04-27,277.0,56.0,2.0
India,Bihar,,,2020-04-28,346.0,57.0,2.0
India,Bihar,,,2020-04-29,383.0,64.0,2.0
India,Bihar,,,2020-04-30,403.0,65.0,2.0
India,Bihar,,,2020-05-01,426.0,82.0,2.0
India,Bihar,,,2020-05-02,471.0,98.0,3.0
India,Bihar,,,2020-05-03,482.0,117.0,4.0
India,Bihar,,,2020-05-04,517.0,125.0,4.0
India,Bihar,,,2020-05-05,529.0,130.0,4.0
India,Bihar,,,2020-05-06,536.0,142.0,4.0
India,Bihar,,,2020-05-07,542.0,188.0,4.0
India,Bihar,,,2020-05-08,550.0,246.0,5.0
India,Bihar,,,2020-05-09,571.0,297.0,5.0
India,Bihar,,,2020-05-10,591.0,322.0,5.0
India,Bihar,,,2020-05-11,696.0,365.0,6.0
India,Bihar,,,2020-05-12,747.0,377.0,6.0
India,Bihar,,,2020-05-13,831.0,383.0,6.0
India,Bihar,,,2020-05-14,940.0,388.0,7.0
India,Bihar,,,2020-05-15,994.0,411.0,7.0
India,Bihar,,,2020-05-16,1018.0,438.0,7.0
India,Bihar,,,2020-05-17,1179.0,453.0,7.0
India,Bihar,,,2020-05-18,1262.0,475.0,8.0
India,Bihar,,,2020-05-19,1391.0,494.0,9.0
India,Bihar,,,2020-05-20,1498.0,534.0,9.0
India,Bihar,,,2020-05-21,1674.0,571.0,10.0
India,Bihar,,,2020-05-22,1982.0,593.0,11.0
India,Bihar,,,2020-05-23,2177.0,629.0,11.0
India,Bihar,,,2020-05-24,2380.0,653.0,11.0
India,Bihar,,,2020-05-25,2587.0,702.0,13.0
India,Bihar,,,2020-05-26,2730.0,749.0,13.0
India,Bihar,,,2020-05-27,2983.0,900.0,13.0
India,Bihar,,,2020-05-28,3061.0,1083.0,15.0
India,Bihar,,,2020-05-29,3296.0,1211.0,15.0
India,Bihar,,,2020-05-30,3376.0,1211.0,15.0
India,Bihar,,,2020-05-31,3636.0,1618.0,20.0
India,Bihar,,,2020-06-01,3815.0,1710.0,21.0
India,Bihar,,,2020-06-02,3926.0,1900.0,24.0
India,Bihar,,,2020-06-03,4155.0,1946.0,24.0
India,Bihar,,,2020-06-04,4390.0,2077.0,25.0
India,Bihar,,,2020-06-05,4493.0,2210.0,29.0
India,Bihar,,,2020-06-06,4596.0,2225.0,29.0
India,Bihar,,,2020-06-07,4915.0,2425.0,30.0
India,Chandigarh,,,2020-03-19,1.0,0.0,0.0
India,Chandigarh,,,2020-03-20,1.0,0.0,0.0
India,Chandigarh,,,2020-03-21,1.0,0.0,0.0
India,Chandigarh,,,2020-03-22,5.0,0.0,0.0
India,Chandigarh,,,2020-03-23,6.0,0.0,0.0
India,Chandigarh,,,2020-03-24,7.0,0.0,0.0
India,Chandigarh,,,2020-03-25,7.0,0.0,0.0
India,Chandigarh,,,2020-03-26,7.0,0.0,0.0
India,Chandigarh,,,2020-03-27,7.0,0.0,0.0
India,Chandigarh,,,2020-03-28,8.0,0.0,0.0
India,Chandigarh,,,2020-03-29,8.0,0.0,0.0
India,Chandigarh,,,2020-03-30,8.0,0.0,0.0
India,Chandigarh,,,2020-03-31,13.0,0.0,0.0
India,Chandigarh,,,2020-04-01,16.0,0.0,0.0
India,Chandigarh,,,2020-04-02,16.0,0.0,0.0
India,Chandigarh,,,2020-04-03,18.0,0.0,0.0
India,Chandigarh,,,2020-04-04,18.0,0.0,0.0
India,Chandigarh,,,2020-04-05,18.0,0.0,0.0
India,Chandigarh,,,2020-04-06,18.0,0.0,0.0
India,Chandigarh,,,2020-04-07,18.0,7.0,0.0
India,Chandigarh,,,2020-04-08,18.0,7.0,0.0
India,Chandigarh,,,2020-04-09,18.0,7.0,0.0
India,Chandigarh,,,2020-04-10,18.0,7.0,0.0
India,Chandigarh,,,2020-04-11,18.0,7.0,0.0
India,Chandigarh,,,2020-04-12,19.0,7.0,0.0
India,Chandigarh,,,2020-04-13,21.0,7.0,0.0
India,Chandigarh,,,2020-04-14,21.0,7.0,0.0
India,Chandigarh,,,2020-04-15,21.0,7.0,0.0
India,Chandigarh,,,2020-04-16,21.0,7.0,0.0
India,Chandigarh,,,2020-04-17,21.0,9.0,0.0
India,Chandigarh,,,2020-04-18,21.0,9.0,0.0
India,Chandigarh,,,2020-04-19,23.0,10.0,0.0
India,Chandigarh,,,2020-04-20,26.0,13.0,0.0
India,Chandigarh,,,2020-04-21,26.0,13.0,0.0
India,Chandigarh,,,2020-04-22,27.0,14.0,0.0
India,Chandigarh,,,2020-04-23,27.0,14.0,0.0
India,Chandigarh,,,2020-04-24,27.0,14.0,0.0
India,Chandigarh,,,2020-04-25,28.0,15.0,0.0
India,Chandigarh,,,2020-04-26,30.0,17.0,0.0
India,Chandigarh,,,2020-04-27,30.0,17.0,0.0
India,Chandigarh,,,2020-04-28,40.0,17.0,0.0
India,Chandigarh,,,2020-04-29,56.0,17.0,0.0
India,Chandigarh,,,2020-04-30,56.0,17.0,0.0
India,Chandigarh,,,2020-05-01,56.0,17.0,0.0
India,Chandigarh,,,2020-05-02,88.0,17.0,0.0
India,Chandigarh,,,2020-05-03,94.0,19.0,0.0
India,Chandigarh,,,2020-05-04,94.0,19.0,0.0
India,Chandigarh,,,2020-05-05,102.0,21.0,1.0
India,Chandigarh,,,2020-05-06,111.0,21.0,1.0
India,Chandigarh,,,2020-05-07,120.0,21.0,1.0
India,Chandigarh,,,2020-05-08,135.0,21.0,1.0
India,Chandigarh,,,2020-05-09,150.0,21.0,1.0
India,Chandigarh,,,2020-05-10,169.0,24.0,2.0
India,Chandigarh,,,2020-05-11,169.0,24.0,2.0
India,Chandigarh,,,2020-05-12,174.0,24.0,2.0
India,Chandigarh,,,2020-05-13,187.0,28.0,3.0
India,Chandigarh,,,2020-05-14,187.0,28.0,3.0
India,Chandigarh,,,2020-05-15,191.0,37.0,3.0
India,Chandigarh,,,2020-05-16,191.0,37.0,3.0
India,Chandigarh,,,2020-05-17,191.0,51.0,3.0
India,Chandigarh,,,2020-05-18,191.0,51.0,3.0
India,Chandigarh,,,2020-05-19,196.0,54.0,3.0
India,Chandigarh,,,2020-05-20,200.0,57.0,3.0
India,Chandigarh,,,2020-05-21,202.0,57.0,3.0
